0 1 2 3 4 5 6 7 8 9 10 11 17 13 14 15 16 12 18 19 32 21 22 23 24 25 26 27 28 29 30 31 20 33 
0 15 25 17 18 19 20 21 22 23 24 16 26 27 28 29 30 31 32 33 1 2 3 4 5 6 7 8 9 10 11 12 13 14 
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 25 17 18 19 20 21 22 23 24 16 26 27 28 29 30 31 32 33 
0 21 22 23 17 25 26 27 28 29 30 31 32 33 1 5 3 4 2 6 7 8 9 10 11 12 13 14 15 16 24 18 19 20 
0 15 16 17 18 19 20 21 22 23 24 25 26 27 3 29 30 31 32 33 1 2 28 4 5 6 7 8 9 10 11 12 13 14 
0 1 2 28 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 3 29 30 31 32 33 
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 17 16 15 19 18 20 21 22 23 24 25 26 27 28 29 30 31 32 33 
0 18 19 20 21 22 23 24 25 26 27 33 29 30 31 32 28 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 
0 13 14 15 25 17 18 19 20 21 22 23 24 16 26 27 28 29 30 31 32 33 1 2 3 4 5 6 7 8 9 10 11 12 
0 15 16 17 18 19 20 21 7 23 24 25 26 27 28 29 30 31 32 33 1 2 3 4 5 6 22 8 9 10 11 12 13 14 
0 1 2 3 4 24 6 7 8 9 10 11 12 13 14 15 16 17 18 19 32 21 22 23 5 25 26 27 28 29 30 31 20 33 
0 19 20 21 22 23 24 25 26 27 3 29 30 31 32 33 1 2 28 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 
0 19 20 21 22 23 24 25 26 27 3 29 30 31 32 33 1 2 28 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 
0 1 2 3 4 5 6 22 8 9 10 11 12 13 14 15 16 17 18 19 20 21 7 23 24 25 26 27 28 29 30 31 32 33 
0 1 3 2 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 
0 1 2 6 4 5 28 7 8 9 10 11 12 15 14 13 16 17 18 19 20 21 22 23 24 25 26 27 3 29 30 31 32 33 
0 1 2 3 4 5 14 7 8 9 10 11 12 13 6 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 29 21 22 23 24 25 26 27 28 20 30 31 32 33 
0 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 3 2 1 4 5 6 7 8 9 10 
0 30 31 32 33 3 2 1 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 
0 2 28 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 3 29 30 31 32 33 1 
0 26 27 28 29 30 31 32 33 1 2 3 4 5 6 22 8 9 10 11 12 13 14 15 16 17 18 19 20 21 7 23 24 25 
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 23 18 19 20 21 22 17 24 25 26 27 28 29 30 31 32 33 
0 17 18 19 20 21 6 23 24 25 26 27 28 29 30 31 32 33 1 2 3 4 5 22 7 8 9 10 11 12 13 14 15 16 
0 1 2 3 4 5 6 17 8 9 10 11 33 13 14 15 23 7 18 19 20 21 22 16 24 25 26 29 28 27 30 31 32 12 
0 1 2 3 4 21 6 7 8 9 10 11 12 17 14 15 16 13 18 19 20 5 22 23 24 25 26 27 28 29 30 31 32 33 
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 20 19 18 21 22 23 24 25 26 27 28 29 30 31 32 33 
0 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 
0 4 5 14 7 8 9 10 11 12 13 6 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 1 2 3 
0 9 31 32 33 1 2 3 4 5 6 7 8 30 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 28 26 27 25 29 
0 1 2 3 4 12 6 7 8 9 26 11 5 13 14 15 16 17 18 19 20 21 22 24 23 25 10 27 28 29 30 31 32 33 
0 12 13 32 31 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 15 14 33 1 2 3 4 5 6 7 8 9 10 11 
0 1 2 3 4 5 7 6 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 
0 22 23 24 25 26 27 28 29 30 31 32 33 1 2 3 4 5 14 7 8 9 10 11 12 13 6 15 16 17 18 19 20 21 
0 3 2 31 4 5 6 7 8 9 10 11 22 13 14 15 16 17 18 19 20 21 12 23 24 25 26 27 28 29 30 1 32 33 
0 1 2 3 4 5 22 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 6 23 24 25 26 27 28 29 30 31 32 33 
0 24 25 26 27 28 29 30 31 32 33 1 2 3 4 5 6 22 8 9 10 11 12 13 14 15 16 17 18 19 20 21 7 23 
0 1 2 3 4 5 6 7 8 9 10 11 12 13 32 31 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 15 14 33 
0 10 8 12 13 32 31 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 15 14 33 1 2 3 4 5 6 7 11 9 
0 1 2 3 14 5 6 7 8 9 10 11 12 13 4 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 
0 12 2 3 4 5 6 7 8 9 10 11 1 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 
0 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 1 2 3 4 5 
0 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 1 2 3 4 5 
0 1 2 3 4 5 6 7 8 9 10 11 12 19 14 15 16 17 18 13 20 21 22 23 24 25 26 27 28 29 30 31 32 33 
0 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 1 2 3 4 5 6 7 8 9 10 11 12 13 
0 9 10 11 12 13 14 15 16 17 18 19 20 21 6 23 24 25 26 27 28 29 30 31 32 33 1 2 3 4 5 22 7 8 
0 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 33 29 30 31 32 28 1 2 3 4 5 6 7 8 9 10 11 12 
0 1 2 3 4 5 6 7 8 9 10 11 12 13 20 15 16 17 18 19 14 21 22 23 24 25 26 27 28 29 30 31 32 33 
0 9 10 11 12 13 4 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 1 2 3 14 5 6 7 8 
0 1 2 31 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 30 20 21 22 23 24 25 26 27 28 29 19 3 32 33 
0 33 1 2 3 4 5 22 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 6 23 24 25 26 27 28 29 30 31 32 
0 4 5 6 7 8 9 10 11 12 13 14 15 16 17 20 19 18 21 22 23 24 25 26 27 28 29 30 31 32 33 1 2 3 
0 1 2 3 4 5 6 7 8 9 24 11 12 13 14 15 16 17 18 19 20 21 22 23 10 25 26 27 28 29 30 31 32 33 
0 1 2 3 4 5 6 7 8 9 10 11 12 24 14 15 16 17 18 19 20 21 22 23 13 25 26 27 28 29 30 31 32 33 
0 8 9 10 11 12 13 14 15 16 17 18 19 20 21 6 23 24 25 26 27 28 29 30 31 32 33 1 2 3 4 5 22 7 
0 1 2 3 4 5 6 7 8 9 10 11 26 13 14 29 16 17 18 19 20 31 22 23 24 25 12 27 28 15 30 21 32 33 
0 14 15 16 17 18 19 20 21 29 23 24 25 26 27 28 22 30 31 32 33 1 2 3 4 5 6 7 8 9 10 11 12 13 
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 
0 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 1 5 3 4 2 6 
0 15 16 17 18 19 20 21 29 23 24 25 26 27 28 22 30 31 32 33 1 2 3 4 5 6 7 8 9 10 11 12 13 14 
0 17 18 19 20 21 22 23 24 25 28 27 26 29 30 31 32 33 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 
0 1 2 33 4 5 6 7 8 9 10 11 12 13 3 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 14 
0 1 2 3 4 5 29 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 6 30 31 32 33 
