2.23806, 0.111775, 0.565824
3.47651, 2.64088, 0.747261
3.51076, 1.68242, 1.30525
4.25775, 0.248629, 3.25336
1.09185, 1.13941, -2.38472
5.78223, 0.243132, -0.217493
3.39848, 0.589611, 0.277191
4.54456, 0.134871, -2.15489
5.84907, 0.14989, -1.13303
4.22326, 0.610709, -0.00387764
4.08357, 0.667796, -0.495349
4.55585, 2.65692, 0.904367
3.97128, 1.01754, -58.4837
1.10002, 2.42258, 4.65434
5.61878, 1.5933, 0.288696
5.50323, 2.49551, -0.241651
5.98244, 0.283683, -0.529446
2.15303, 0.636261, -3.3948
2.87445, 2.03993, 3.85538
3.27344, 2.01202, 0.531266
4.2006, 1.64455, 0.167402
2.84658, 0.898695, 1.61379
2.81881, 0.339615, -0.267994
3.61662, 0.276997, 0.244339
5.58502, 2.49679, 1.09246
1.68444, 0.144702, -0.192789
2.28954, 1.20038, -0.92319
1.87827, 2.01364, -2.13919
1.17493, 0.586595, -0.0991633
3.24231, 0.464906, 3.9207
4.83546, 0.82719, -0.803483
3.22672, 1.89478, 0.379631
4.67568, 0.0913502, 0.536987
4.21849, 0.470294, -2.44202
1.16107, 3.7738, -3.65259
3.40916, 0.256672, 0.0225668
5.36561, 2.39885, -1.69691
4.93486, 0.0176501, 2.07259
4.39828, 2.75661, -10.2534
4.44694, 0.995153, -3.5068
5.76118, 0.694219, -0.175537
3.56205, 0.12979, -0.439911
1.07383, 0.714808, 0.494944
2.87975, 0.0664559, -8.87039
3.58841, 3.35496, -0.76807
1.37365, 0.347039, -2.18409
3.29986, 3.76318, 0.0325703
3.24506, 0.637348, 1.68332
5.36164, 0.822104, 1.23159
5.8151, 1.06752, 4.70794
1.79169, 2.10498, 2.04131
1.5223, 0.511501, -15.1871
1.154, 0.279728, 0.197954
3.64372, 0.997739, -0.400862
2.06067, 0.564256, -1.48267
1.89906, 0.111303, 3.42947
1.44047, 0.4616, -0.157857
4.17989, 1.88423, -7.69505
4.13097, 0.592873, 0.515262
2.08014, 0.490341, 0.527337
2.78028, 0.20992, -0.484356
1.40915, 1.60131, -1.03865
5.82485, 2.5133, 1.91949
3.64078, 0.41557, -11.8353
3.74999, 1.72298, -1.06323
2.67542, 1.07046, 2.15425
4.8289, 0.267802, 1.1768
2.83594, 1.49826, 0.726835
1.2067, 0.0901767, 1.36635
3.67327, 0.314175, 0.240224
4.01838, 0.481263, 0.0791477
1.56228, 2.60621, 0.459093
3.5085, 0.848026, -1.17387
2.82863, 0.384248, -0.772066
3.84363, 2.16983, 0.75937
2.60373, 0.330073, -0.271939
1.6987, 2.63222, 1.12717
4.68187, 0.76793, -2.54176
5.78352, 0.202926, 0.0156388
2.18177, 0.133332, -0.0120715
5.41637, 0.704939, 8.27588
4.06403, 0.112292, 0.942344
5.09888, 1.8798, 0.662643
2.51641, 0.0335563, 4.68156
2.06603, 1.62927, 0.29217
1.47722, 0.719764, 2.29767
2.37323, 2.98608, -1.16053
3.45106, 1.48498, 6.09086
3.79791, 2.39277, -0.407401
1.72637, 0.630794, -0.0449609
1.94959, 2.65969, -0.655871
3.10628, 1.47179, -0.35635
1.44175, 0.278617, 0.170287
